X,Y,id,
14.5367063018297,50.1567714121798,"1"
14.536774092529,50.1567643438917,"2"
14.536824899263,50.1567724352214,"3"
14.5366666725772,50.1564507340576,"4"
14.5366936727273,50.1563783300714,"5"
14.5367597940625,50.1564279014701,"6"
14.5383179640121,50.155714552001,"7"
14.5383382867057,50.155745801953,"8"
14.5383571577783,50.1557452439183,"9"
14.5383705126912,50.155734269235,"10"
14.5402770716738,50.1574882334702,"11"
14.5402381682317,50.1574763291629,"12"
14.5368132137142,50.1565582005299,"13"
14.5367926006964,50.1565554104039,"14"
14.5367690844367,50.1565542943534,"15"
14.5363042754019,50.1564337607502,"16"
14.5362807591422,50.1564315286436,"17"
14.5362688558503,50.156435620839,"18"
14.5362642106632,50.1564562678196,"19"
14.5362438879696,50.1564525476436,"20"
14.5362345975954,50.1564400850518,"21"
14.5361994683679,50.1564467813701,"22"
14.5361292099129,50.156459429969,"23"
14.5361454680678,50.1564707765033,"24"
14.5361733391904,50.1564824950523,"25"
14.5362816301148,50.156471706547,"26"
14.536320823881,50.1564651962408,"27"
14.5362813397906,50.1564897493907,"28"
14.5368079878787,50.1565987038413,"29"
14.5361932263977,50.1564888658496,"30"
14.5362472266978,50.1564894238756,"31"
14.5362013554752,50.1565472725354,"32"
14.5362739365237,50.1565119309187,"33"
14.5361676778686,50.1564594764712,"34"
14.536159258467,50.1564771473021,"35"
14.5361604197638,50.1564537101986,"36"
14.5361714520832,50.1564661727868,"37"
14.5364797763773,50.1563915832178,"38"
14.5367460071435,50.1565455734592,"39"
14.5367213889441,50.1565698641047,"40"
14.5361510783475,50.1564633256973,"41"
14.5361589171008,50.1564690919687,"42"
14.5361371427862,50.1564646277587,"43"
14.5362387562542,50.1564562573637,"44"
